,dataset_name,taget_domain,architecture,augmentations,test_loss,test_accuracy,i,tp,tn,fp,fn,auc-score,pretrained
49,camelyon,1,ResNet18,Fourier,0.7303920622113385,0.6732,1,626,1057,193,624,0.7807155199999999,False
50,camelyon,2,ResNet18,Fourier,0.852414525762389,0.5076,1,86,1183,67,1164,0.45508351999999996,False
51,camelyon,3,ResNet18,Fourier,0.6480740229540234,0.634,1,774,811,439,476,0.678112,False
52,camelyon,0,ResNet18,Jigsaw,0.9508321353151828,0.6744,1,444,1242,8,806,0.96452992,False
53,camelyon,1,ResNet18,Jigsaw,0.5044132231534282,0.8004,1,1033,968,282,217,0.90161216,False
54,camelyon,2,ResNet18,Jigsaw,3.8761422226700604,0.5192,1,50,1248,2,1200,0.45231296,False
55,camelyon,3,ResNet18,Jigsaw,1.0537802347488985,0.7716,1,1197,732,518,53,0.90808672,False
56,camelyon,2,ResNet18,Augmix and Fourier,0.7223298808064642,0.642,0,504,1101,149,746,0.7398835199999999,False
57,camelyon,1,ResNet50,Augmix and Fourier,0.711799975437454,0.5616,0,651,753,497,599,0.59697088,False
58,camelyon,1,ResNet18,Augmix and Fourier,0.8364805669724187,0.6576,1,455,1189,61,795,0.77692928,False
59,camelyon,1,ResNet50,Augmix and Fourier,0.6423958671998374,0.684,1,730,980,270,520,0.74905792,False
60,camelyon,0,ResNet50,No Augmentations,0.22356163776078838,0.92,1,1076,1224,26,174,0.98514976,False
61,camelyon,1,ResNet50,No Augmentations,0.5853475204940084,0.8292,1,847,1226,24,403,0.9344505599999999,False
62,camelyon,2,ResNet50,No Augmentations,4.4744956885712055,0.5076,1,37,1232,18,1213,0.45350464,False
63,camelyon,3,ResNet50,No Augmentations,1.2666979401454896,0.798,1,1146,849,401,104,0.89227808,False
64,camelyon,0,ResNet50,Augmix,0.17403922630827637,0.9248,1,1103,1209,41,147,0.98276096,False
65,camelyon,1,ResNet50,Augmix,0.3953452674271185,0.8556,1,956,1183,67,294,0.9274246399999999,False
66,camelyon,2,ResNet50,Augmix,2.707201722302014,0.52,1,75,1225,25,1175,0.40530624,False
67,camelyon,3,ResNet50,Augmix,0.6047229671591445,0.7788,1,984,963,287,266,0.8816854399999998,False
68,camelyon,0,ResNet50,Fourier,0.5166502127164527,0.7744,1,942,994,256,308,0.8433299200000001,False
69,camelyon,1,ResNet50,Fourier,0.6872650264184686,0.6136,1,805,729,521,445,0.64575072,False
70,camelyon,2,ResNet50,Fourier,0.9507689204397081,0.4596,1,151,998,252,1099,0.45180608,False
71,camelyon,3,ResNet50,Fourier,0.7822728266444388,0.636,1,623,967,283,627,0.7059836800000001,False
72,camelyon,0,ResNet50,Jigsaw,0.1559934226583831,0.96,1,1174,1226,24,76,0.9891404800000001,False
73,camelyon,1,ResNet50,Jigsaw,0.41789325015454354,0.8272,1,929,1139,111,321,0.90337088,False
74,camelyon,2,ResNet50,Jigsaw,2.6912946006919762,0.5008,1,50,1202,48,1200,0.448576,False
75,camelyon,3,ResNet50,Jigsaw,0.8983839833283727,0.8,1,1115,885,365,135,0.8953705599999999,False
76,camelyon,2,ResNet50,Augmix and Fourier,1.1577552383459067,0.4744,0,111,1075,175,1139,0.4063584,False
77,camelyon,2,ResNet18,Augmix and Fourier,0.8835387290278568,0.4984,1,58,1188,62,1192,0.47339104,False
78,camelyon,3,ResNet50,Fourier,0.7500292402279528,0.5488,3,937,435,815,313,0.613264,False
79,camelyon,2,ResNet50,Jigsaw,2.6976914662349074,0.5084,3,51,1220,30,1199,0.43532992,False
80,camelyon,0,ResNet18,No Augmentations,0.22332538057212967,0.928,2,1093,1227,23,157,0.9870745599999999,False
81,camelyon,1,ResNet18,No Augmentations,0.5685865310362622,0.8424,2,878,1228,22,372,0.94527936,False
82,camelyon,2,ResNet18,No Augmentations,4.5338569200491605,0.5048,2,31,1231,19,1219,0.31464768,False
83,camelyon,3,ResNet18,No Augmentations,0.8250900884217853,0.8,2,1085,915,335,165,0.8965875199999999,False
84,camelyon,0,ResNet18,Augmix,0.2983178867946697,0.8792,2,1126,1072,178,124,0.9460768,False
85,camelyon,1,ResNet18,Augmix,0.4988429560267095,0.8572,2,941,1202,48,309,0.93040192,False
86,camelyon,2,ResNet18,Augmix,2.3463721971345852,0.5172,2,79,1214,36,1171,0.47433344,False
87,camelyon,3,ResNet18,Augmix,0.6460248778892469,0.7856,2,999,965,285,251,0.86404704,False
88,camelyon,0,ResNet18,Fourier,0.6523509508446802,0.658,2,752,893,357,498,0.71201792,False
89,camelyon,1,ResNet18,Fourier,1.298084011560754,0.5524,2,180,1201,49,1070,0.67141056,False
90,camelyon,2,ResNet18,Fourier,0.9439809586428389,0.502,2,31,1224,26,1219,0.30143808,False
91,camelyon,3,ResNet18,Fourier,0.6349958400183087,0.6568,2,825,817,433,425,0.6946048000000001,False
92,camelyon,0,ResNet18,Jigsaw,0.8590785932691791,0.7028,2,542,1215,35,708,0.9121920000000001,False
93,camelyon,1,ResNet18,Jigsaw,0.9956518283373192,0.7036,2,526,1233,17,724,0.8700627200000001,False
94,camelyon,2,ResNet18,Jigsaw,2.5265905479841595,0.5128,2,67,1215,35,1183,0.32355135999999995,False
95,camelyon,3,ResNet18,Jigsaw,0.7380973512801943,0.8384,2,1135,961,289,115,0.9188204799999999,False
96,camelyon,2,ResNet50,Augmix,2.3455583671980267,0.5104,3,63,1213,37,1187,0.39297152,False
97,camelyon,0,ResNet50,Fourier,0.6692495489422279,0.5616,3,392,1012,238,858,0.66663904,False
98,camelyon,2,ResNet50,Fourier,0.9539562358131891,0.4796,3,190,1009,241,1060,0.45647679999999996,False
99,camelyon,1,ResNet50,Jigsaw,0.41394468076244184,0.866,3,937,1228,22,313,0.9478380799999999,False
100,camelyon,0,ResNet50,No Augmentations,0.23060948005582713,0.9364,2,1115,1226,24,135,0.9833439999999999,False
101,camelyon,1,ResNet50,No Augmentations,0.513224245874282,0.8408,2,861,1241,9,389,0.9498432000000001,False
102,camelyon,2,ResNet50,No Augmentations,2.1292307573028757,0.5128,2,48,1234,16,1202,0.43998080000000006,False
103,camelyon,3,ResNet50,No Augmentations,1.4251727354300172,0.79,2,1194,781,469,56,0.9082668800000001,False
104,camelyon,0,ResNet50,Augmix,0.2919044613460951,0.8816,2,1033,1171,79,217,0.96015456,False
105,camelyon,1,ResNet50,Augmix,0.770892289243167,0.7072,2,570,1198,52,680,0.8519264,False
106,camelyon,2,ResNet50,Augmix,3.0251156604742704,0.5064,2,37,1229,21,1213,0.3714368,False
107,camelyon,3,ResNet50,Augmix,0.7170829285360589,0.8148,2,1025,1012,238,225,0.89480672,False
108,camelyon,2,ResNet50,Augmix and Fourier,0.825605519210236,0.4912,1,194,1034,216,1056,0.44893632000000006,False
109,camelyon,3,ResNet50,Augmix and Fourier,0.6799006428145156,0.6556,1,840,799,451,410,0.72105312,False
110,camelyon,0,ResNet18,Augmix and Fourier,0.41332419103459467,0.83,2,1095,980,270,155,0.91108352,False
111,camelyon,1,ResNet18,Augmix and Fourier,0.6950728757471978,0.5544,2,909,477,773,341,0.60921024,False
112,camelyon,2,ResNet18,Augmix and Fourier,0.9273745606217203,0.4864,2,66,1150,100,1184,0.4453344,False
113,camelyon,3,ResNet18,Augmix and Fourier,0.6176338444782209,0.688,2,897,823,427,353,0.7576505600000001,False
114,camelyon,0,ResNet50,Fourier,0.6659901696669904,0.69,2,1032,693,557,218,0.72464192,False
115,camelyon,1,ResNet50,Fourier,0.7501789131496526,0.6508,2,654,973,277,596,0.67993408,False
116,camelyon,2,ResNet50,Fourier,1.2489308616783046,0.5024,2,42,1214,36,1208,0.4681580799999999,False
117,camelyon,3,ResNet50,Fourier,0.972792196877395,0.5816,2,431,1023,227,819,0.68921408,False
118,camelyon,0,ResNet50,Jigsaw,0.22961005412890942,0.914,2,1070,1215,35,180,0.9775052800000001,False
119,camelyon,1,ResNet50,Jigsaw,0.4383846482709993,0.8348,2,866,1221,29,384,0.9321632,False
120,camelyon,2,ResNet50,Jigsaw,3.28096978121166,0.5096,2,40,1234,16,1210,0.37888512,False
121,camelyon,3,ResNet50,Jigsaw,1.060104694830466,0.7864,2,1144,822,428,106,0.8838390399999999,False
122,camelyon,0,ResNet50,Augmix and Fourier,0.6464999338871316,0.6788,2,950,747,503,300,0.74596288,False
123,camelyon,1,ResNet50,Augmix and Fourier,0.6975245419182355,0.5964,2,643,848,402,607,0.64955776,False
124,camelyon,2,ResNet50,Augmix and Fourier,0.7153800205339359,0.5204,2,301,1000,250,949,0.56829696,False
125,camelyon,3,ResNet50,Augmix and Fourier,0.6637940433206437,0.646,2,931,684,566,319,0.70365824,False
126,camelyon,0,ResNet18,No Augmentations,0.14272260573940188,0.9576,3,1184,1210,40,66,0.9901593599999999,False
127,camelyon,1,ResNet18,No Augmentations,0.7365115998147787,0.8316,3,857,1222,28,393,0.9230643199999999,False
128,camelyon,2,ResNet18,No Augmentations,3.8509136151663865,0.5136,3,41,1243,7,1209,0.288192,False
129,camelyon,3,ResNet18,No Augmentations,1.654907089622715,0.782,3,1159,796,454,91,0.8988268800000001,False
130,camelyon,0,ResNet18,Augmix,0.17139734643735463,0.9388,3,1185,1162,88,65,0.98365568,False
131,camelyon,1,ResNet18,Augmix,0.6774288615848445,0.786,3,803,1162,88,447,0.8736140800000001,False
132,camelyon,2,ResNet18,Augmix,2.319911851913114,0.5096,3,106,1168,82,1144,0.47666752,False
133,camelyon,3,ResNet18,Augmix,0.6898346513132506,0.7412,3,848,1005,245,402,0.8378387199999999,False
134,camelyon,0,ResNet18,Fourier,0.635819686364524,0.7528,3,911,971,279,339,0.8119296,False
135,camelyon,1,ResNet18,Fourier,0.5883543065077141,0.7028,3,1023,734,516,227,0.79370304,False
136,camelyon,2,ResNet18,Fourier,1.4498862699617314,0.496,3,56,1184,66,1194,0.4636544,False
137,camelyon,3,ResNet18,Fourier,0.7706815302371979,0.5964,3,600,891,359,650,0.67049632,False
138,camelyon,0,ResNet18,Jigsaw,0.5376841819173173,0.7964,3,750,1241,9,500,0.96577856,False
139,camelyon,1,ResNet18,Jigsaw,0.6380742982595782,0.8064,3,814,1202,48,436,0.90003776,False
140,camelyon,2,ResNet18,Jigsaw,3.068192720413208,0.51,3,46,1229,21,1204,0.30478656,False
141,camelyon,3,ResNet18,Jigsaw,0.8597279758770254,0.8196,3,1172,877,373,78,0.90271616,False
142,camelyon,0,ResNet18,Augmix and Fourier,0.6787678161753884,0.6328,3,851,731,519,399,0.6725612799999999,False
143,camelyon,1,ResNet18,Augmix and Fourier,0.6747327944900416,0.5904,3,524,952,298,726,0.6341708800000001,False
144,camelyon,2,ResNet18,Augmix and Fourier,0.8367139742344241,0.49,3,42,1183,67,1208,0.42216960000000003,False
145,camelyon,3,ResNet18,Augmix and Fourier,0.7854679658820357,0.654,3,750,885,365,500,0.7270342399999999,False
146,camelyon,0,ResNet50,No Augmentations,0.1379550519912162,0.9572,3,1172,1221,29,78,0.98917568,False
147,camelyon,1,ResNet50,No Augmentations,0.5979916836736323,0.836,3,855,1235,15,395,0.93461888,False
148,camelyon,2,ResNet50,No Augmentations,3.63866927050337,0.5096,3,42,1232,18,1208,0.21457984,False
149,camelyon,3,ResNet50,No Augmentations,0.7823583023457588,0.8108,3,1112,915,335,138,0.8959907200000001,False
150,camelyon,0,ResNet50,Augmix,0.2265092384400247,0.9304,3,1166,1160,90,84,0.972192,False
151,camelyon,1,ResNet50,Augmix,0.41257662778790993,0.8552,3,926,1212,38,324,0.9291065599999999,False
152,camelyon,3,ResNet50,Augmix,0.6794293758612645,0.774,3,960,975,275,290,0.8702547200000001,False
153,camelyon,1,ResNet50,Fourier,1.0643727873699576,0.55,3,154,1221,29,1096,0.68518144,False
154,camelyon,0,ResNet50,Jigsaw,0.21963648488627205,0.9136,3,1055,1229,21,195,0.9837855999999999,False
155,camelyon,3,ResNet50,Jigsaw,0.9462797849828118,0.8096,3,1180,844,406,70,0.91659424,False
156,camelyon,0,ResNet50,Augmix and Fourier,0.6710504738590385,0.6008,3,462,1040,210,788,0.69954432,False
157,camelyon,1,ResNet50,Augmix and Fourier,0.6584219860879681,0.6128,3,916,616,634,334,0.6609024,False
158,camelyon,2,ResNet50,Augmix and Fourier,0.6845911650718013,0.57,3,349,1076,174,901,0.6332604799999999,False
159,camelyon,3,ResNet50,Augmix and Fourier,0.7108420563649528,0.6376,3,696,898,352,554,0.7066649599999999,False
