Current value: 1.5808489620685577, Current params: {'LEARNING_RATE': 0.010950205595387012, 'BETA_1': 0.95, 'BETA_2': 0.99, 'WEIGHT_DECAY': 0.004987808495968844, 'BATCH_SIZE': 128}
     Best value: 1.1928899089495342, Best params: {'LEARNING_RATE': 0.0003602628846504981, 'BETA_1': 0.95, 'BETA_2': 0.999, 'WEIGHT_DECAY': 0.050650975367869784, 'BATCH_SIZE': 64}

#####################################################
Current value: 1.39360197527068, Current params: {'LEARNING_RATE': 0.003141322156778388, 'BETA_1': 0.95, 'BETA_2': 0.99, 'WEIGHT_DECAY': 0.004526521379813075, 'BATCH_SIZE': 128}
     Best value: 1.1928899089495342, Best params: {'LEARNING_RATE': 0.0003602628846504981, 'BETA_1': 0.95, 'BETA_2': 0.999, 'WEIGHT_DECAY': 0.050650975367869784, 'BATCH_SIZE': 64}

#####################################################
Current value: 1.554595444883619, Current params: {'LEARNING_RATE': 0.0067513240199696374, 'BETA_1': 0.95, 'BETA_2': 0.99, 'WEIGHT_DECAY': 0.013659278704263323, 'BATCH_SIZE': 128}
     Best value: 1.1928899089495342, Best params: {'LEARNING_RATE': 0.0003602628846504981, 'BETA_1': 0.95, 'BETA_2': 0.999, 'WEIGHT_DECAY': 0.050650975367869784, 'BATCH_SIZE': 64}

#####################################################
Current value: 1.7270572008910003, Current params: {'LEARNING_RATE': 0.002583340110071119, 'BETA_1': 0.95, 'BETA_2': 0.99, 'WEIGHT_DECAY': 0.08667084731332997, 'BATCH_SIZE': 64}
     Best value: 1.1928899089495342, Best params: {'LEARNING_RATE': 0.0003602628846504981, 'BETA_1': 0.95, 'BETA_2': 0.999, 'WEIGHT_DECAY': 0.050650975367869784, 'BATCH_SIZE': 64}

#####################################################
Current value: 1.8164627466882979, Current params: {'LEARNING_RATE': 0.015194189809178884, 'BETA_1': 0.95, 'BETA_2': 0.999, 'WEIGHT_DECAY': 0.021316959418084126, 'BATCH_SIZE': 128}
     Best value: 1.1928899089495342, Best params: {'LEARNING_RATE': 0.0003602628846504981, 'BETA_1': 0.95, 'BETA_2': 0.999, 'WEIGHT_DECAY': 0.050650975367869784, 'BATCH_SIZE': 64}

#####################################################
Current value: 1.8276242194352326, Current params: {'LEARNING_RATE': 0.010913622428939462, 'BETA_1': 0.95, 'BETA_2': 0.99, 'WEIGHT_DECAY': 0.05626534984383868, 'BATCH_SIZE': 64}
     Best value: 1.1928899089495342, Best params: {'LEARNING_RATE': 0.0003602628846504981, 'BETA_1': 0.95, 'BETA_2': 0.999, 'WEIGHT_DECAY': 0.050650975367869784, 'BATCH_SIZE': 64}

#####################################################
Current value: 1.5107807017508008, Current params: {'LEARNING_RATE': 0.008176134011498127, 'BETA_1': 0.8, 'BETA_2': 0.9999, 'WEIGHT_DECAY': 0.00028458532695742637, 'BATCH_SIZE': 16}
     Best value: 1.1928899089495342, Best params: {'LEARNING_RATE': 0.0003602628846504981, 'BETA_1': 0.95, 'BETA_2': 0.999, 'WEIGHT_DECAY': 0.050650975367869784, 'BATCH_SIZE': 64}

#####################################################
Current value: 1.8572045741257843, Current params: {'LEARNING_RATE': 0.02253217531081005, 'BETA_1': 0.95, 'BETA_2': 0.99, 'WEIGHT_DECAY': 0.008501343108405147, 'BATCH_SIZE': 64}
     Best value: 1.1928899089495342, Best params: {'LEARNING_RATE': 0.0003602628846504981, 'BETA_1': 0.95, 'BETA_2': 0.999, 'WEIGHT_DECAY': 0.050650975367869784, 'BATCH_SIZE': 64}

#####################################################
Current value: 1.2358324016843523, Current params: {'LEARNING_RATE': 0.0022848263547654377, 'BETA_1': 0.9, 'BETA_2': 0.999, 'WEIGHT_DECAY': 0.0033657084969737567, 'BATCH_SIZE': 256}
     Best value: 1.1928899089495342, Best params: {'LEARNING_RATE': 0.0003602628846504981, 'BETA_1': 0.95, 'BETA_2': 0.999, 'WEIGHT_DECAY': 0.050650975367869784, 'BATCH_SIZE': 64}

#####################################################
Current value: 1.4115673303604126, Current params: {'LEARNING_RATE': 0.0021064728963710797, 'BETA_1': 0.9, 'BETA_2': 0.999, 'WEIGHT_DECAY': 0.008729451974258246, 'BATCH_SIZE': 256}
     Best value: 1.1928899089495342, Best params: {'LEARNING_RATE': 0.0003602628846504981, 'BETA_1': 0.95, 'BETA_2': 0.999, 'WEIGHT_DECAY': 0.050650975367869784, 'BATCH_SIZE': 64}

#####################################################
Current value: 1.4737100771495275, Current params: {'LEARNING_RATE': 0.006927975794839003, 'BETA_1': 0.9, 'BETA_2': 0.999, 'WEIGHT_DECAY': 0.0035272564854197897, 'BATCH_SIZE': 256}
     Best value: 1.1928899089495342, Best params: {'LEARNING_RATE': 0.0003602628846504981, 'BETA_1': 0.95, 'BETA_2': 0.999, 'WEIGHT_DECAY': 0.050650975367869784, 'BATCH_SIZE': 64}

#####################################################
Current value: 1.8197427477155412, Current params: {'LEARNING_RATE': 0.012054890273824058, 'BETA_1': 0.9, 'BETA_2': 0.999, 'WEIGHT_DECAY': 0.04355718277227154, 'BATCH_SIZE': 256}
     Best value: 1.1928899089495342, Best params: {'LEARNING_RATE': 0.0003602628846504981, 'BETA_1': 0.95, 'BETA_2': 0.999, 'WEIGHT_DECAY': 0.050650975367869784, 'BATCH_SIZE': 64}

#####################################################
Current value: 1.4768519231251307, Current params: {'LEARNING_RATE': 0.005053960801726046, 'BETA_1': 0.9, 'BETA_2': 0.999, 'WEIGHT_DECAY': 0.0123506624104587, 'BATCH_SIZE': 256}
     Best value: 1.1928899089495342, Best params: {'LEARNING_RATE': 0.0003602628846504981, 'BETA_1': 0.95, 'BETA_2': 0.999, 'WEIGHT_DECAY': 0.050650975367869784, 'BATCH_SIZE': 64}

#####################################################
Current value: 1.2886741587093897, Current params: {'LEARNING_RATE': 0.0012296933472936526, 'BETA_1': 0.9, 'BETA_2': 0.999, 'WEIGHT_DECAY': 0.01656771384338846, 'BATCH_SIZE': 128}
     Best value: 1.1928899089495342, Best params: {'LEARNING_RATE': 0.0003602628846504981, 'BETA_1': 0.95, 'BETA_2': 0.999, 'WEIGHT_DECAY': 0.050650975367869784, 'BATCH_SIZE': 64}

#####################################################
Current value: 1.2470049176897322, Current params: {'LEARNING_RATE': 0.0008470063447477832, 'BETA_1': 0.9, 'BETA_2': 0.999, 'WEIGHT_DECAY': 0.017471141900087854, 'BATCH_SIZE': 256}
     Best value: 1.1928899089495342, Best params: {'LEARNING_RATE': 0.0003602628846504981, 'BETA_1': 0.95, 'BETA_2': 0.999, 'WEIGHT_DECAY': 0.050650975367869784, 'BATCH_SIZE': 64}

#####################################################
Current value: 1.1549111264092582, Current params: {'LEARNING_RATE': 0.0005537024312057134, 'BETA_1': 0.9, 'BETA_2': 0.999, 'WEIGHT_DECAY': 0.017432114238005926, 'BATCH_SIZE': 256}
     Best value: 1.1549111264092582, Best params: {'LEARNING_RATE': 0.0005537024312057134, 'BETA_1': 0.9, 'BETA_2': 0.999, 'WEIGHT_DECAY': 0.017432114238005926, 'BATCH_SIZE': 256}

#####################################################
Current value: 1.0992619480405534, Current params: {'LEARNING_RATE': 0.0005089096876456217, 'BETA_1': 0.9, 'BETA_2': 0.999, 'WEIGHT_DECAY': 0.016945757457035852, 'BATCH_SIZE': 256}
     Best value: 1.0992619480405534, Best params: {'LEARNING_RATE': 0.0005089096876456217, 'BETA_1': 0.9, 'BETA_2': 0.999, 'WEIGHT_DECAY': 0.016945757457035852, 'BATCH_SIZE': 256}

#####################################################
Current value: 1.6012121949877058, Current params: {'LEARNING_RATE': 0.0004548509152849393, 'BETA_1': 0.9, 'BETA_2': 0.999, 'WEIGHT_DECAY': 0.01768266971650096, 'BATCH_SIZE': 256}
     Best value: 1.0992619480405534, Best params: {'LEARNING_RATE': 0.0005089096876456217, 'BETA_1': 0.9, 'BETA_2': 0.999, 'WEIGHT_DECAY': 0.016945757457035852, 'BATCH_SIZE': 256}

#####################################################
Current value: 1.8340917314801897, Current params: {'LEARNING_RATE': 0.08422598102891415, 'BETA_1': 0.9, 'BETA_2': 0.999, 'WEIGHT_DECAY': 0.0238352043103262, 'BATCH_SIZE': 256}
     Best value: 1.0992619480405534, Best params: {'LEARNING_RATE': 0.0005089096876456217, 'BETA_1': 0.9, 'BETA_2': 0.999, 'WEIGHT_DECAY': 0.016945757457035852, 'BATCH_SIZE': 256}

#####################################################
Current value: 1.8213555131639754, Current params: {'LEARNING_RATE': 0.002504688606581813, 'BETA_1': 0.9, 'BETA_2': 0.999, 'WEIGHT_DECAY': 0.03447040330685989, 'BATCH_SIZE': 256}
     Best value: 1.0992619480405534, Best params: {'LEARNING_RATE': 0.0005089096876456217, 'BETA_1': 0.9, 'BETA_2': 0.999, 'WEIGHT_DECAY': 0.016945757457035852, 'BATCH_SIZE': 256}

#####################################################
Current value: 1.4423786061150687, Current params: {'LEARNING_RATE': 0.0002988907809266722, 'BETA_1': 0.9, 'BETA_2': 0.999, 'WEIGHT_DECAY': 0.02790554536473431, 'BATCH_SIZE': 256}
     Best value: 1.0992619480405534, Best params: {'LEARNING_RATE': 0.0005089096876456217, 'BETA_1': 0.9, 'BETA_2': 0.999, 'WEIGHT_DECAY': 0.016945757457035852, 'BATCH_SIZE': 256}

#####################################################
